CNESource,Codigo,Nombre,Categoria,Tecnologia,Estado,FechaInst,FechaSusp,Altitud,LatDD,LongDD,Depto,Municipio,AreaOperat,Entidad,AH,ZH,SZH,Corriente,Observ,Subred
CNE_OE,35020260,CAQUEZA  [35020260],Pluviográfica,Convencional,Activa,15/10/1966,,1575,"4.4166666670000003","-73.95",Cundinamarca,Chipaque,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020360,NARANJO EL  [35020360],Pluviométrica,Convencional,Suspendida,15/01/1967,15/10/1982,2250,"4.3333333329999997","-73.95",Cundinamarca,Fosca,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020370,LAG DE UBAQUE  [35020370],Pluviométrica,Convencional,Activa,15/01/1970,,2200,"4.5","-73.933333329999996",Cundinamarca,Ubaque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020380,LAGUNA MARRANOS  [35020380],Pluviométrica,Convencional,Activa,15/08/1979,,3090,"4.6500000000000004","-73.833333330000002",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020390,MUNDONUEVO  [35020390],Pluviométrica,Convencional,Activa,15/01/1971,,2400,"4.6833333330000002","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020400,ANGULO EL  [35020400],Pluviométrica,Convencional,Activa,15/02/1967,,3500,"4.7833333329999999","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Magdalena Cauca,Alto Magdalena,Río Bogotá,,,
CNE_OE,35020410,POZO LLANITOS  [35020410],Pluviométrica,Convencional,Activa,15/08/1971,,2850,"4.016666667","-74.133333329999999",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020420,UNE  [35020420],Pluviométrica,Convencional,Activa,15/01/1947,,2430,"4.4000000000000004","-74.016666670000006",Cundinamarca,Une,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020430,GALLO EL  [35020430],Pluviométrica,Convencional,Activa,15/01/1970,,3440,"4.0666666669999998","-74.133333329999999",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020440,LOS AMARILLOS [35020440],Pluviométrica,Convencional,Activa,15/01/1966,,3500,"4.766666667","-74.216666669999995",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Magdalena Cauca,Alto Magdalena,Río Bogotá,,,
CNE_OE,35020450,TORQUITA  [35020450],Pluviométrica,Convencional,Activa,15/01/1971,,3999,"4.016666667","-74.216666669999995",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020460,LAGUNA DE HERNANDO  [35020460],Pluviométrica,Convencional,Activa,15/04/1987,,3700,"4.4166666670000003","-73.783333330000005",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35020470,NAZARETH  [35020470],Pluviométrica,Convencional,Activa,15/01/1946,,2600,"4.1666666670000003","-74.150000000000006",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020480,STA ROSA  [35020480],Pluviométrica,Convencional,Activa,15/01/1989,,3200,"4.1833333330000002","-74.25",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Magdalena Cauca,Alto Magdalena,Río Sumapaz,,,
CNE_OE,35020490,BLANCO  [35020490],Pluviométrica,Convencional,Activa,15/06/1987,,3400,"4.6333333330000004","-73.816666670000004",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35020500,MONTERREDONDO  [35020500],Pluviométrica,Convencional,Activa,15/01/1952,,1300,"4.25","-73.833333330000002",Cundinamarca,Guayabetal,Area Operativa 03 - Meta-Guaviare-Guainía,FEDERACIÓN NACIONAL DE CAFETEROS,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35025010,LAJITAS  [35025010],Climatológica Ordinaria,Convencional,Suspendida,15/01/1961,15/01/1970,450,"4.1833333330000002","-72.883333329999999",Meta,Puerto López,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI,Orinoco,Meta,Directos Rio Metica entre ríos Guayuriba y Yucao,,,
CNE_OE,35025501,QUETAME  - AUT  [35025501],Climatológica Principal,Automática con Telemetría,Activa,17/06/2013,,1644,"4.2979416669999999","-73.872388889999996",Cundinamarca,Quetame,Area Operativa 03 - Meta-Guaviare-Guainía,CENTRO NACIONAL DE INVESTIGACIONES DE CAFÉ,Orinoco,Meta,Río Guayuriba,,"Mediante orfeo 20191040002573 se hace entrega del archivo Excel que contiene el catálogo de estaciones automáticas de Cenicafé, el cual comprende 103 estaciones, con el fin de que se actualice su metadata en el Catálogo Nacional de estaciones del IDEAM.",
CNE_OE,35025502,LA ESMERALDA-  - AUT  [35025502],Climatológica Principal,Automática con Telemetría,Activa,,,3292,"4.5596619440000001","-73.999722219999995",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35027010,BOQUERON  [35027010],Limnigráfica,Convencional,Activa,15/04/1946,,2975,"4.1833333330000002","-74.183333329999996",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Sta Rosa,,
CNE_OE,35027030,CAJITAS LAS  [35027030],Limnimétrica,Convencional,Activa,15/11/1965,,2200,"4.25","-74",Cundinamarca,Gutiérrez,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Orinoco,Meta,Río Guayuriba,Taguate,,
CNE_OE,35027040,MEDIA NARANJA  [35027040],Limnimétrica,Convencional,Activa,15/02/1966,,3052,"4.1833333330000002","-74.216666669999995",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Taquecito,,
CNE_OE,35027050,SOPAS  [35027050],Limnimétrica,Convencional,Activa,15/07/1969,,3050,"4.1333333330000004","-74.2",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Chochal,,
CNE_OE,35027060,MUNDO NUEVO  [35027060],Limnimétrica,Convencional,Activa,15/08/1969,,2300,"4.6666666670000003","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Blanco,,
CNE_OE,35027070,MONTECARLO  [35027070],Limnimétrica,Convencional,Activa,15/08/1969,,2900,"4.7166666670000001","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA LA HORQUETA,,
CNE_OE,35027080,RINCON DEL OSO  [35027080],Limnimétrica,Convencional,Suspendida,15/08/1969,15/12/1998,2950,"4.7166666670000001","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Blanco,,
CNE_OE,35027090,ANIMAS  [35027090],Limnimétrica,Convencional,Suspendida,15/12/1969,15/12/1984,2840,"4.1500000000000004","-74.183333329999996",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Chochal,,
CNE_OE,35027110,LLANITOS  [35027110],Limnigráfica,Convencional,Activa,15/01/1970,,2710,"4.2","-74.133333329999999",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Pozo,,
CNE_OE,35027120,REMOLINO  [35027120],Limnimétrica,Convencional,Suspendida,15/03/1966,15/07/1971,2350,"4.3166666669999998","-73.983333329999994",Cundinamarca,Fosca,Area Operativa 11 - Cundinamarca-Amazonas,CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,Orinoco,Meta,Río Guayuriba,San Me,,
CNE_OE,35027170,HATO VIEJO  [35027170],Limnimétrica,Convencional,Activa,15/03/1960,,1525,"4.516666667","-73.916666669999998",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Negro,,
CNE_OE,35027230,STA ROSA  [35027230],Limnigráfica,Convencional,Activa,15/01/1980,,3250,"4.2","-74.183333329999996",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Santa Rosa,,
CNE_OE,35027240,POZO 1 TUBERIA 2  [35027240],Limnimétrica,Convencional,Activa,15/07/1982,,2600,"4.6833333330000002","-73.849999999999994",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Blanco,,
CNE_OE,35027250,CANALETA PARSHALL  [35027250],Limnimétrica,Convencional,Activa,15/09/1983,,2830,"4.7","-73.933333329999996",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Magdalena Cauca,Alto Magdalena,Río Bogotá,Blanco,,
CNE_OE,35027260,POZO 1  [35027260],Limnimétrica,Convencional,Activa,15/04/1972,,2962,"4.7","-73.833333330000002",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA CORTADERA,,
CNE_OE,35027270,POZO 4  [35027270],Limnimétrica,Convencional,Activa,15/08/1969,,2980,"4.7","-73.866666670000001",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA HORQUETA,,
CNE_OE,35027280,POZO 2  [35027280],Limnimétrica,Convencional,Activa,15/01/1969,,3005,"4.7","-73.849999999999994",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA PALACIOS,,
CNE_OE,35027290,CHINIA  [35027290],Limnimétrica,Convencional,Activa,15/01/1987,,2200,"4.483333333","-73.849999999999994",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA NEGRA,,
CNE_OE,35027300,BOCATOMA C PARSHAL  [35027300],Limnimétrica,Convencional,Activa,15/08/1990,,3200,"4.6500000000000004","-73.783333330000005",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,QUEBRADA CALOSTROS,,
CNE_OE,35027310,UNION LA  [35027310],Limnimétrica,Convencional,Activa,15/01/1992,,3466,"4.0999999999999996","-74.216666669999995",Bogotá,"Bogotá, D.C",Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA LOS AMARILLOS,,
CNE_OE,35027320,RECINTOS  [35027320],Limnimétrica,Convencional,Activa,15/10/1992,,3089,"4.233333333","-74.133333329999999",Cundinamarca,Gutiérrez,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Tabaco,,
CNE_OE,35027330,BOCATOMA KM 16+180  [35027330],Limnimétrica,Convencional,Activa,15/09/1991,,3400,"4.6333333330000004","-73.816666670000004",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA COLORADA 1,,
CNE_OE,35027340,BOCATOMA  [35027340],Limnimétrica,Convencional,Activa,15/09/1991,,3350,"4.6333333330000004","-73.816666670000004",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA COLORADA 2,,
CNE_OE,35027350,BOCATOMA  [35027350],Limnimétrica,Convencional,Activa,15/09/1991,,3400,"4.6333333330000004","-73.833333330000002",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA SIBERIA 1,,
CNE_OE,35027360,BOCATOMA  [35027360],Limnimétrica,Convencional,Activa,15/05/1992,,3400,"4.6333333330000004","-73.833333330000002",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA SIBERIA 2,,
CNE_OE,35027370,BOCATOMA VENTANA  [35027370],Limnimétrica,Convencional,Activa,15/05/1974,,3450,"4.6833333330000002","-73.816666670000004",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA PEÑAS BLANCAS,,
CNE_OE,35027380,BOCATOMA EL MANGON  [35027380],Limnimétrica,Convencional,Activa,15/09/1991,,3360,"4.6333333330000004","-73.833333330000002",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA EL MANGON,,
CNE_OE,35027390,BOCATOMA  [35027390],Limnimétrica,Convencional,Activa,15/09/1991,,3500,"4.6500000000000004","-73.833333330000002",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA MANGONCITO,,
CNE_OE,35027400,BOCATOMA LA RUEDA  [35027400],Limnimétrica,Convencional,Activa,15/09/1991,,3400,"4.6833333330000002","-73.833333330000002",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA EL CHOCOLATAL,,
CNE_OE,35027410,CALOSTROS  [35027410],Limnimétrica,Convencional,Activa,15/09/1991,,3400,"4.6500000000000004","-73.833333330000002",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Blanco,,
CNE_OE,35027420,BOCATOMA  [35027420],Limnimétrica,Convencional,Activa,15/01/1991,,3500,"4.6500000000000004","-73.833333330000002",Cundinamarca,La Calera,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA BLANCA,,
CNE_OE,35027430,PAVAL EL  [35027430],Limnimétrica,Convencional,Activa,15/01/1994,,2450,"4.45","-73.833333330000002",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Negro,,
CNE_OE,35027440,CARRETERA  [35027440],Limnimétrica,Convencional,Activa,15/01/1994,,2900,"4.5","-73.783333330000005",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Negro,,
CNE_OE,35027450,UNION LA  [35027450],Limnimétrica,Convencional,Activa,15/08/1994,,2250,"4.4000000000000004","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,QUEBRADA LA ESCANDALOSA,,
CNE_OE,35027460,BOCATOMA  [35027460],Limnimétrica,Convencional,Activa,15/07/1994,,3200,"4.4666666670000001","-73.783333330000005",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,Negro,,
CNE_OE,35027470,PTE CAMINO  [35027470],Limnimétrica,Convencional,Activa,15/09/1994,,2820,"4.7833333329999999","-73.683333329999996",Cundinamarca,Guasca,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guavio,Blanco,,
CNE_OE,35027480,BRISAS LAS  [35027480],Limnimétrica,Convencional,Activa,15/09/1992,,3148,"4.1166666669999996","-74.183333329999996",Cundinamarca,Une,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA LOS CAQUEZAS,,
CNE_OE,35027490,BETANIA  [35027490],Limnimétrica,Convencional,Activa,15/10/1992,,3190,"4.2166666670000001","-74.150000000000006",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,QUEBRADA ISTMO,,
CNE_OE,35030110,ALTO DEL GORRO  [35030110],Pluviométrica,Convencional,Activa,15/11/1969,,3750,"4.483333333","-73.733333329999994",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030120,CUCHILLA GOLILLAS  [35030120],Pluviométrica,Convencional,Activa,15/08/1969,,3350,"4.5666666669999998","-73.733333329999994",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030130,RIONEGRO  [35030130],Pluviométrica,Convencional,Activa,15/02/1982,,3450,"4.4666666670000001","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35030140,CHUZA MONTERREDO  [35030140],Pluviométrica,Convencional,Activa,15/11/1966,,3100,"4.6166666669999996","-73.716666669999995",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030150,MONTESNEGROS  [35030150],Pluviométrica,Convencional,Activa,15/08/1969,,3250,"4.55","-73.75",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030160,LAGUNA CHINGAZA  [35030160],Pluviométrica,Convencional,Activa,15/03/1966,,3250,"4.5333333329999999","-73.75",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030170,PLAYA LA  [35030170],Pluviométrica,Convencional,Activa,15/03/1966,,3100,"4.55","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030180,LAGUNA SECA  [35030180],Pluviométrica,Convencional,Activa,15/04/1987,,3620,"4.6666666670000003","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030190,DIAMANTE EL  [35030190],Pluviométrica,Convencional,Activa,15/04/1987,,3350,"4.6333333330000004","-73.75",Cundinamarca,Junín,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030200,CUCHILLA DE CHUZA  [35030200],Pluviométrica,Convencional,Activa,15/05/1987,,3300,"4.5666666669999998","-73.733333329999994",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030210,SAN JOSE  [35030210],Pluviométrica,Convencional,Activa,15/06/1987,,3200,"4.5333333329999999","-73.733333329999994",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030220,AMPARO EL  [35030220],Pluviométrica,Convencional,Activa,15/04/1987,,3000,"4.4666666670000001","-73.716666669999995",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030230,PARRADOS SAN ISIDR  [35030230],Pluviométrica,Convencional,Activa,15/05/1987,,3500,"4.3833333330000004","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030240,RETEN CHINGAZA  [35030240],Pluviométrica,Convencional,Activa,15/05/1987,,3300,"4.516666667","-73.766666670000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030250,GUADUAL EL  [35030250],Pluviométrica,Convencional,Activa,15/08/1990,,3300,"4.4000000000000004","-73.683333329999996",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030260,SAN LUIS  [35030260],Pluviométrica,Convencional,Activa,15/08/1990,,2959,"4.483333333","-73.650000000000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030270,SAN FERNANDO  [35030270],Pluviométrica,Convencional,Activa,15/08/1990,,2800,"4.516666667","-73.650000000000006",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
CNE_OE,35030280,AMARGOZAL  [35030280],Pluviométrica,Convencional,Activa,15/04/1966,,3500,"4.5666666669999998","-73.816666670000004",Cundinamarca,Fómeque,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guayuriba,,,
CNE_OE,35030300,SAN JUANITO PVM  [35030300],Pluviométrica,Convencional,Activa,15/06/1997,,3300,"4.45","-73.516666670000006",Meta,San Juanito,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Humea,,,
CNE_OE,35030310,QUEBRADA BLANCA  [35030310],Pluviográfica,Convencional,Activa,15/06/1997,,3400,"4.45","-73.716666669999995",Meta,San Juanito,Area Operativa 11 - Cundinamarca-Amazonas,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,Orinoco,Meta,Río Guatiquía,,,
